,Unnamed: 0,역명,설치대수,미세먼지,이산화탄소,폼알데하이드,일산화탄소,총 승객수,연도,오염_등급,오염_점수,공기청정기_군집,공기청정기_효용_상태
503,54,약수,14,0.0,"11    545.892355
dtype: float64","11    9.386629
dtype: float64","11    0.952297
dtype: float64",0.0,2023,0,0.0,2,적합
504,55,금호,14,72.6,436.0,8.6,0.6,16913.0,8123,1,46.1614496933341,2,적합
505,55,금호,14,86.0,472.0,12.2,0.7,17525.0,9123,2,54.29558362654054,2,적합
506,55,금호,14,48.6,525.0,9.9,1.1,11813.0,123,0,30.977000249947128,2,적합
507,55,금호,14,27.3,445.0,3.3,0.2,13846.0,1123,0,18.509703331987463,2,적합
508,55,금호,14,48.0,477.0,10.6,0.9,10285.0,2123,0,30.381973044163733,2,적합
509,55,금호,14,0.0,"5    470.911006
dtype: float64","5    8.757332
dtype: float64","5    0.581152
dtype: float64",0.0,2023,0,0.0,2,적합
510,56,압구정,14,65.5,616.0,28.0,0.8,36028.0,7123,0,44.84159696987176,2,적합
511,56,압구정,14,69.5,534.0,7.0,0.8,71915.0,8123,0,52.76150621983811,2,적합
512,56,압구정,14,88.5,504.0,6.9,0.7,76527.0,9123,2,64.8708946184461,2,적합
513,56,압구정,14,39.0,657.0,9.1,3.3,47588.0,123,0,30.719682374882233,2,적합
514,56,압구정,14,27.5,574.0,4.1,0.4,62070.0,1123,0,26.04721116686855,2,적합
515,56,압구정,14,43.0,541.0,13.7,0.9,47873.0,2123,0,33.1635192555421,2,적합
516,56,압구정,14,0.0,"6    575.209752
dtype: float64","6    13.572438
dtype: float64","6    1.226992
dtype: float64",0.0,2023,0,0.0,2,적합
517,57,신사,14,80.5,525.0,7.2,0.8,73016.0,8123,1,59.53085501143988,2,적합
518,57,신사,14,96.2,535.0,7.4,0.7,73976.0,9123,2,69.09851608313626,2,적합
519,57,신사,14,56.9,558.0,9.2,1.5,42575.0,123,0,40.68861471611775,2,적합
520,57,신사,14,67.6,489.0,4.7,0.3,57385.0,1123,0,49.38659437426698,2,적합
521,57,신사,14,51.5,505.0,16.6,1.0,41337.0,2123,0,37.25819345907596,2,적합
522,57,신사,14,0.0,"5    518.802611
dtype: float64","5    4.408513
dtype: float64","5    0.776357
dtype: float64",0.0,2023,0,0.0,2,적합
523,58,잠원,14,65.9,398.0,5.5,0.6,12181.0,8123,0,41.41360366076407,2,적합
524,58,잠원,14,74.6,435.0,6.1,0.8,12457.0,9123,1,46.676056218876774,2,적합
525,58,잠원,14,51.8,486.0,7.0,0.5,6275.0,123,0,32.04518044259868,2,적합
526,58,잠원,14,71.6,419.0,3.2,0.1,8231.0,1123,1,44.22603987618003,2,적합
527,58,잠원,14,24.2,460.0,4.9,0.7,6054.0,2123,0,15.451187633385246,2,적합
528,58,잠원,14,0.0,"5    436.781256
dtype: float64","5    5.315056
dtype: float64","5    0.548596
dtype: float64",0.0,2023,0,0.0,2,적합
529,59,고속터미널,24,77.4,923.0,21.0,0.8,162039.0,7123,1,71.36380457980043,1,부족
530,59,고속터미널,24,80.1,694.0,11.3,1.0,162039.0,7123,1,72.98380457980042,1,부족
531,59,고속터미널,24,89.9,724.0,10.4,0.9,201646.0,8123,2,84.95590048259022,1,부족
532,59,고속터미널,24,86.8,677.0,8.6,1.0,201646.0,8123,2,83.09590048259022,1,부족
533,59,고속터미널,24,79.1,684.0,14.6,0.9,209031.0,9123,1,79.61181403933782,1,부족
534,59,고속터미널,24,67.6,728.0,18.5,1.2,209031.0,9123,0,72.71181403933782,1,부족
535,59,고속터미널,24,41.4,714.0,10.3,3.4,114095.0,123,0,42.38936455749745,1,부족
536,59,고속터미널,24,54.4,589.0,8.0,0.7,114095.0,123,0,50.189364557497456,1,부족
537,59,고속터미널,24,92.8,661.0,3.6,0.3,154462.0,1123,2,79.43835880871355,1,부족
538,59,고속터미널,24,63.2,593.3,15.0,1.1,154462.0,1123,0,61.67835880871354,1,부족
539,59,고속터미널,24,31.3,533.0,7.8,0.6,146449.0,2123,0,41.30585030089789,1,부족
540,59,고속터미널,24,42.5,692.0,18.8,0.5,146449.0,2123,0,48.025850300897886,1,부족
541,59,고속터미널,24,0.0,"12    595.052633
dtype: float64","12    12.118327
dtype: float64","12    0.980519
dtype: float64",0.0,2023,0,0.0,1,부족
542,60,교대,16,92.9,602.0,29.0,0.8,34157.0,7123,2,60.993811693680186,0,심각한 부족
543,60,교대,16,93.8,660.0,10.0,1.6,89374.0,8123,2,70.02693814769952,0,심각한 부족
544,60,교대,16,76.8,705.0,10.7,0.9,89374.0,8123,1,59.82693814769952,0,심각한 부족
545,60,교대,16,83.4,639.0,17.8,0.6,96780.0,9123,1,64.9260817903905,0,심각한 부족
546,60,교대,16,90.9,621.0,6.8,0.9,96780.0,9123,2,69.4260817903905,0,심각한 부족
547,60,교대,16,33.4,527.0,7.4,1.2,62184.0,123,0,29.60474591913249,0,심각한 부족
548,60,교대,16,58.5,656.0,8.3,3.8,62184.0,123,0,44.66474591913249,0,심각한 부족
549,60,교대,16,37.5,555.0,6.9,0.5,75165.0,1123,0,34.06140047297687,0,심각한 부족
550,60,교대,16,69.0,532.0,3.9,0.5,75165.0,1123,0,52.96140047297687,0,심각한 부족
551,60,교대,16,36.1,505.0,9.3,1.1,38886.0,2123,0,27.641196285401165,0,심각한 부족
552,60,교대,16,34.2,504.0,8.5,0.8,38886.0,2123,0,26.501196285401164,0,심각한 부족
553,60,교대,16,0.0,"11    509.394336
dtype: float64","11    6.691773
dtype: float64","11    1.170944
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
554,61,남부터미널,14,76.2,655.0,19.0,0.7,40412.0,7123,1,51.935915863951855,2,적합
555,61,남부터미널,14,63.1,465.0,4.7,0.6,66890.0,8123,0,48.148592797677416,2,적합
556,61,남부터미널,14,85.0,487.0,8.9,0.9,68913.0,9123,2,61.59975774355425,2,적합
557,61,남부터미널,14,54.8,528.0,7.6,0.6,42588.0,123,0,39.4306142931303,2,적합
558,61,남부터미널,14,43.6,444.0,4.2,0.1,53342.0,1123,0,34.364725923362364,2,적합
559,61,남부터미널,14,32.4,472.0,10.4,0.8,36285.0,2123,0,25.021127069273806,2,적합
560,61,남부터미널,14,0.0,"6    509.253913
dtype: float64","6    10.400045
dtype: float64","6    0.8
dtype: float64",0.0,2023,0,0.0,2,적합
561,62,양재,14,78.9,485.0,4.5,0.9,74210.0,8123,1,58.75450846936225,2,적합
562,62,양재,14,88.1,560.0,8.6,0.7,80869.0,9123,2,65.29875334063948,2,적합
563,62,양재,14,42.8,509.0,3.9,0.9,52806.0,123,0,33.80228182499855,2,적합
564,62,양재,14,40.2,521.0,3.3,0.1,64714.0,1123,0,34.07389436849897,2,적합
565,62,양재,14,37.3,460.0,9.1,0.8,32568.0,2123,0,27.38940185729942,2,적합
566,62,양재,14,0.0,"5    505.956207
dtype: float64","5    4.557281
dtype: float64","5    0.251592
dtype: float64",0.0,2023,0,0.0,2,적합
567,63,매봉,16,86.4,422.0,6.7,0.5,20523.0,8123,2,54.99671684835901,0,심각한 부족
568,63,매봉,16,72.3,535.0,6.7,0.6,22796.0,9123,1,46.88633519832343,0,심각한 부족
569,63,매봉,16,35.9,491.0,7.2,1.0,16579.0,123,0,24.09007594547307,0,심각한 부족
570,63,매봉,16,41.6,431.0,6.4,0.2,19815.0,1123,0,28.007816807982927,0,심각한 부족
571,63,매봉,16,30.1,472.0,12.3,0.9,10268.0,2123,0,19.639358212685778,0,심각한 부족
572,63,매봉,16,0.0,"5    471.294488
dtype: float64","5    9.622133
dtype: float64","5    0.453706
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
573,64,도곡,22,108.0,471.0,7.6,0.4,23077.0,8123,3,68.34955682451789,3,과잉
574,64,도곡,22,94.6,556.0,6.1,0.7,26727.0,9123,2,60.870976524196806,3,과잉
575,64,도곡,22,45.2,522.0,6.4,0.4,15844.0,123,0,29.55702293745554,3,과잉
576,64,도곡,22,38.4,398.0,4.4,0.3,19852.0,1123,0,26.09350791178789,3,과잉
577,64,도곡,22,36.5,460.0,8.7,0.5,12496.0,2123,0,23.82205494991444,3,과잉
578,64,도곡,22,0.0,"5    474.22455
dtype: float64","5    4.849713
dtype: float64","5    0.456989
dtype: float64",0.0,2023,0,0.0,3,과잉
579,65,대치,16,81.0,427.0,7.3,0.4,24914.0,8123,1,52.43211243775355,0,심각한 부족
580,65,대치,16,82.0,526.0,9.2,0.4,25905.0,9123,1,53.184541731556784,0,심각한 부족
581,65,대치,16,40.1,515.0,7.1,1.3,14159.0,123,0,26.237846993905134,0,심각한 부족
582,65,대치,16,36.5,437.0,6.1,0.4,19316.0,1123,0,24.871063813424083,0,심각한 부족
583,65,대치,16,31.1,468.0,9.2,0.7,18038.0,2123,0,21.43449001172829,0,심각한 부족
584,65,대치,16,0.0,"5    474.373965
dtype: float64","5    7.337089
dtype: float64","5    0.634182
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
585,66,학여울,18,75.5,558.0,22.0,0.7,1742.0,7123,1,45.56794331968237,3,과잉
586,66,학여울,18,82.2,396.0,8.9,0.6,3228.0,8123,1,49.81651035357905,3,과잉
587,66,학여울,18,73.5,447.0,6.6,0.5,3582.0,9123,1,44.65096037376709,3,과잉
588,66,학여울,18,30.8,463.0,5.3,0.6,2321.0,123,0,18.837001403549248,3,과잉
589,66,학여울,18,27.1,416.0,5.4,0.1,2705.0,1123,0,16.6760658322278,3,과잉
590,66,학여울,18,20.3,466.0,9.1,1.1,1764.0,2123,0,12.451327219242083,3,과잉
591,66,학여울,18,0.0,"6    435.372355
dtype: float64","6    11.658695
dtype: float64","6    0.385714
dtype: float64",0.0,2023,0,0.0,3,과잉
592,67,대청,16,77.7,396.0,10.9,0.4,18636.0,8123,1,49.48647055430582,0,심각한 부족
593,67,대청,16,91.2,477.0,7.2,0.5,20291.0,9123,2,57.84103208936571,0,심각한 부족
594,67,대청,16,50.3,475.0,3.9,0.9,13630.0,123,0,32.27647959085578,0,심각한 부족
595,67,대청,16,61.3,443.0,5.6,0.1,16769.0,1123,0,39.35930053257964,0,심각한 부족
596,67,대청,16,59.1,481.0,9.7,0.8,10682.0,2123,0,37.10303704985484,0,심각한 부족
597,67,대청,16,0.0,"5    453.506746
dtype: float64","5    11.894101
dtype: float64","5    0.353716
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
598,68,일원,16,90.4,412.0,6.9,0.5,18858.0,8123,2,57.14061717713561,0,심각한 부족
599,68,일원,16,81.4,478.0,5.7,0.5,21662.0,9123,1,52.1719105573821,0,심각한 부족
600,68,일원,16,23.9,468.0,5.8,0.4,13302.0,123,0,16.386028724692853,0,심각한 부족
601,68,일원,16,66.6,441.0,6.2,0.2,16979.0,1123,0,42.57160139201322,0,심각한 부족
602,68,일원,16,48.6,488.0,6.1,0.5,8842.0,2123,0,30.520019995770127,0,심각한 부족
603,68,일원,16,0.0,"5    440.43906
dtype: float64","5    6.124552
dtype: float64","5    0.431315
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
604,69,수서,18,83.6,626.0,3.3,0.6,61808.0,8123,1,59.666911999384745,3,과잉
605,69,수서,18,82.9,504.0,9.0,0.6,65989.0,9123,1,59.890006729345714,3,과잉
606,69,수서,18,61.3,517.0,3.0,1.0,39666.0,123,0,42.88117090615446,3,과잉
607,69,수서,18,54.3,496.0,4.6,0.1,57601.0,1123,0,41.439818115398666,3,과잉
608,69,수서,18,46.2,506.0,5.5,0.5,39400.0,2123,0,33.78025648420527,3,과잉
609,69,수서,18,0.0,"5    495.265564
dtype: float64","5    5.025824
dtype: float64","5    0.571793
dtype: float64",0.0,2023,0,0.0,3,과잉
610,70,가락시장,22,76.2,597.0,31.3,0.6,20740.0,7123,1,48.91009440310703,3,과잉
611,70,가락시장,22,78.7,452.0,25.0,1.0,20740.0,7123,1,50.41009440310703,3,과잉
612,70,가락시장,22,76.9,444.0,6.3,0.4,36748.0,8123,1,51.79234277364404,3,과잉
613,70,가락시장,22,81.0,535.0,5.7,1.6,36748.0,8123,1,54.25234277364404,3,과잉
614,70,가락시장,22,96.3,476.0,10.1,0.5,38272.0,9123,2,63.66675472496202,3,과잉
615,70,가락시장,22,83.8,649.0,8.6,1.0,38272.0,9123,1,56.16675472496202,3,과잉
616,70,가락시장,22,46.8,509.0,3.6,0.6,25630.0,123,0,32.02224298706043,3,과잉
617,70,가락시장,22,54.2,602.0,9.6,0.9,25630.0,123,0,36.462242987060435,3,과잉
618,70,가락시장,22,55.2,542.0,8.4,0.1,29807.0,1123,0,37.70472246255599,3,과잉
619,70,가락시장,22,29.1,449.0,6.8,1.0,29807.0,1123,0,22.044722462556,3,과잉
620,70,가락시장,22,21.7,478.0,5.4,0.6,22177.0,2123,0,16.43112456980254,3,과잉
621,70,가락시장,22,27.1,712.0,12.3,0.5,22177.0,2123,0,19.671124569802544,3,과잉
622,70,가락시장,22,0.0,"12    504.213217
dtype: float64","12    14.281953
dtype: float64","12    0.72386
dtype: float64",0.0,2023,0,0.0,3,과잉
623,71,경찰병원,16,82.2,575.0,12.5,0.8,7070.0,7123,1,50.40746226759724,0,심각한 부족
624,71,경찰병원,16,75.0,458.0,8.9,0.6,15134.0,8123,1,47.32781526984677,0,심각한 부족
625,71,경찰병원,16,70.7,417.0,11.9,0.5,15927.0,9123,1,44.86978946761262,0,심각한 부족
626,71,경찰병원,16,77.7,587.0,3.9,0.9,10124.0,123,1,48.17720905193132,0,심각한 부족
627,71,경찰병원,16,51.8,413.0,1.9,0.2,12119.0,1123,0,32.944067216550344,0,심각한 부족
628,71,경찰병원,16,24.5,496.0,5.3,0.5,7337.0,2123,0,15.828530503162792,0,심각한 부족
629,71,경찰병원,16,0.0,"6    431.418694
dtype: float64","6    5.140471
dtype: float64","6    0.5
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
630,72,오금,14,82.0,545.0,19.5,0.8,10160.0,7123,1,50.76274634211993,2,적합
631,72,오금,14,80.6,508.0,6.7,0.6,18194.0,8123,1,51.15848493587894,2,적합
632,72,오금,14,85.8,577.0,7.7,2.5,18194.0,8123,2,54.27848493587894,2,적합
633,72,오금,14,72.4,439.0,6.1,0.5,19983.0,9123,1,46.5136574955298,2,적합
634,72,오금,14,68.8,619.0,10.2,1.1,19983.0,9123,0,44.35365749552979,2,적합
635,72,오금,14,35.0,457.0,2.3,0.4,12920.0,123,0,22.987271923247004,2,적합
636,72,오금,14,60.1,509.0,10.0,1.0,12920.0,123,0,38.04727192324701,2,적합
637,72,오금,14,48.2,439.0,6.6,0.3,15928.0,1123,0,31.369943281228974,2,적합
638,72,오금,14,73.5,471.0,5.1,0.9,15928.0,1123,1,46.54994328122897,2,적합
639,72,오금,14,25.5,484.0,5.4,0.5,9893.0,2123,0,16.82167810655438,2,적합
640,72,오금,14,28.9,463.0,6.8,0.5,9893.0,2123,0,18.861678106554383,2,적합
641,72,오금,14,0.0,"11    479.737493
dtype: float64","11    5.674197
dtype: float64","11    0.67357
dtype: float64",0.0,2023,0,0.0,2,적합
642,73,쌍문,14,85.1,522.0,6.1,0.8,63168.0,8123,2,60.776098517621264,2,적합
643,73,쌍문,14,94.0,501.0,5.7,0.8,65320.0,9123,2,66.4471054200073,2,적합
644,73,쌍문,14,68.4,453.0,11.6,1.3,43950.0,123,0,47.80010843859952,2,적합
645,73,쌍문,14,144.175,445.0,4.9,0.1,52192.0,1123,3,94.53284026455943,2,적합
646,73,쌍문,14,50.4,505.0,10.0,0.7,38775.0,2123,0,36.20412297398627,2,적합
647,73,쌍문,14,0.0,"5    546.930926
dtype: float64","5    6.201404
dtype: float64","5    0.747419
dtype: float64",0.0,2023,0,0.0,2,적합
648,74,수유,16,77.7,481.0,5.2,0.6,81545.0,8123,1,59.16273134529234,0,심각한 부족
649,74,수유,16,88.1,508.0,6.1,0.8,81595.0,9123,2,65.41042202610986,0,심각한 부족
650,74,수유,16,103.8,472.0,10.3,3.0,53805.0,123,3,70.5559416277326,0,심각한 부족
651,74,수유,16,89.5,504.0,4.9,0.3,64073.0,1123,2,63.55529984041837,0,심각한 부족
652,74,수유,16,98.7,493.0,10.0,0.6,52003.0,2123,2,67.2187694910692,0,심각한 부족
653,74,수유,16,0.0,"5    492.184299
dtype: float64","5    5.998724
dtype: float64","5    1.144454
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
654,75,미아,14,83.4,417.0,7.4,0.6,34117.0,8123,1,55.28765914902617,2,적합
655,75,미아,14,86.7,492.0,7.2,0.6,33786.0,9123,2,57.21674684201419,2,적합
656,75,미아,14,81.2,447.0,12.8,2.1,22859.0,123,1,52.236025456153506,2,적합
657,75,미아,14,90.75,492.0,3.5,0.2,26761.0,1123,2,58.566206187152716,2,적합
658,75,미아,14,49.4,480.0,12.2,0.5,20759.0,2123,0,32.83301686181769,2,적합
659,75,미아,14,0.0,"5    491.097718
dtype: float64","5    5.494985
dtype: float64","5    0.87634
dtype: float64",0.0,2023,0,0.0,2,적합
660,76,미아사거리,16,90.0,548.0,30.0,0.8,42090.0,7123,2,60.47401511218781,0,심각한 부족
661,76,미아사거리,16,83.1,563.0,25.9,0.7,61976.0,8123,1,59.3927526869316,0,심각한 부족
662,76,미아사거리,16,88.1,441.0,6.0,0.5,66667.0,9123,2,63.11429236123127,0,심각한 부족
663,76,미아사거리,16,72.6,441.0,11.6,0.4,43381.0,123,1,50.23258849089615,0,심각한 부족
664,76,미아사거리,16,83.475,510.0,4.7,0.2,52555.0,1123,1,58.168674607294605,0,심각한 부족
665,76,미아사거리,16,43.8,485.0,11.4,0.7,41502.0,2123,0,32.663572705773774,0,심각한 부족
666,76,미아사거리,16,0.0,"6    494.803751
dtype: float64","6    6.484833
dtype: float64","6    0.652716
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
667,77,길음,14,81.0,467.0,28.1,0.6,42419.0,8123,1,55.124619791967085,2,적합
668,77,길음,14,82.4,454.0,4.3,0.6,44460.0,9123,1,56.27855338293823,2,적합
669,77,길음,14,86.9,436.0,9.3,4.2,28393.0,123,2,56.50723000903655,2,적합
670,77,길음,14,67.6,486.0,5.7,0.4,35136.0,1123,0,45.96439522408721,2,적합
671,77,길음,14,35.6,436.0,9.0,0.6,25820.0,2123,0,25.331467574167004,2,적합
672,77,길음,14,0.0,"5    469.980327
dtype: float64","5    6.772605
dtype: float64","5    1.421344
dtype: float64",0.0,2023,0,0.0,2,적합
673,78,성신여대입구,16,93.1,620.0,51.0,0.8,38177.0,7123,2,61.73214243140873,0,심각한 부족
674,78,성신여대입구,16,71.8,516.0,5.5,0.6,57186.0,8123,1,51.87598546461325,0,심각한 부족
675,78,성신여대입구,16,92.6,534.0,11.8,0.7,58932.0,9123,2,64.62454403876103,0,심각한 부족
676,78,성신여대입구,16,82.9,469.0,8.5,1.8,33437.0,123,1,54.883065889907904,0,심각한 부족
677,78,성신여대입구,16,81.9,580.0,6.3,0.1,43650.0,1123,1,55.85396435369441,0,심각한 부족
678,78,성신여대입구,16,58.4,516.0,12.2,0.7,37893.0,2123,0,40.86845936436523,0,심각한 부족
679,78,성신여대입구,16,0.0,"6    515.999922
dtype: float64","6    12.200008
dtype: float64","6    0.811998
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
680,79,한성대입구,14,102.6,563.0,28.0,0.8,19742.0,7123,3,64.59658841398934,2,적합
681,79,한성대입구,14,76.7,460.0,13.1,0.6,28963.0,8123,1,50.47490377035628,2,적합
682,79,한성대입구,14,88.7,557.0,16.7,0.9,30694.0,9123,2,57.94115514025879,2,적합
683,79,한성대입구,14,53.7,433.0,8.7,0.6,18703.0,123,0,35.096776066601294,2,적합
684,79,한성대입구,14,59.9,455.0,5.5,0.2,23429.0,1123,0,39.543699217473225,2,적합
685,79,한성대입구,14,47.1,513.0,10.4,0.9,17814.0,2123,0,31.000035761665803,2,적합
686,79,한성대입구,14,0.0,"6    486.974685
dtype: float64","6    8.143177
dtype: float64","6    0.9
dtype: float64",0.0,2023,0,0.0,2,적합
687,80,혜화,14,88.8,586.0,6.8,0.6,88496.0,8123,2,66.89188979254388,2,적합
688,80,혜화,14,92.3,550.0,4.4,0.6,92704.0,9123,2,69.63913749014631,2,적합
689,80,혜화,14,65.3,468.0,6.7,3.5,41240.0,123,0,45.52327353828998,2,적합
690,80,혜화,14,43.2,551.0,7.3,0.4,59801.0,1123,0,35.11820807136952,2,적합
691,80,혜화,14,36.7,467.0,11.9,0.7,60054.0,2123,0,31.257122916306166,2,적합
692,80,혜화,14,0.0,"5    514.691542
dtype: float64","5    10.25022
dtype: float64","5    1.276793
dtype: float64",0.0,2023,0,0.0,2,적합
693,81,동대문,16,89.4,566.0,28.5,0.7,62261.0,7123,2,63.21658956759147,0,심각한 부족
694,81,동대문,16,100.1,671.0,25.7,0.8,62261.0,7123,3,69.63658956759147,0,심각한 부족
695,81,동대문,16,89.2,565.0,9.3,1.1,77584.0,8123,2,65.45347561092846,0,심각한 부족
696,81,동대문,16,93.2,429.0,16.0,0.6,77584.0,8123,2,67.85347561092846,0,심각한 부족
697,81,동대문,16,99.5,561.0,17.2,1.1,80337.0,9123,2,72.05692449674106,0,심각한 부족
698,81,동대문,16,90.4,716.0,12.9,0.9,80337.0,9123,2,66.59692449674108,0,심각한 부족
699,81,동대문,16,91.9,471.0,13.7,1.9,43740.0,123,2,61.86780757916595,0,심각한 부족
700,81,동대문,16,83.6,492.0,10.9,2.0,43740.0,123,1,56.887807579165944,0,심각한 부족
701,81,동대문,16,69.0,528.0,7.5,1.1,51604.0,1123,0,49.337397858145394,0,심각한 부족
702,81,동대문,16,61.8,508.0,5.9,0.4,51604.0,1123,0,45.01739785814539,0,심각한 부족
703,81,동대문,16,96.6,585.0,7.9,1.0,47352.0,2123,2,65.24338236142354,0,심각한 부족
704,81,동대문,16,56.7,485.0,14.4,0.8,47352.0,2123,0,41.30338236142355,0,심각한 부족
705,81,동대문,16,0.0,"12    549.163422
dtype: float64","12    13.174281
dtype: float64","12    0.918569
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
706,82,동대문역사문화공원,16,77.2,622.0,13.9,0.7,74147.0,7123,1,57.724818211532174,0,심각한 부족
707,82,동대문역사문화공원,16,95.0,722.0,47.3,0.6,74147.0,7123,2,68.40481821153217,0,심각한 부족
708,82,동대문역사문화공원,16,87.4,665.0,35.5,0.2,74147.0,7123,2,63.84481821153218,0,심각한 부족
709,82,동대문역사문화공원,16,77.6,525.0,8.7,1.4,94342.0,8123,1,61.07108419372825,0,심각한 부족
710,82,동대문역사문화공원,16,94.7,523.0,21.9,0.5,94342.0,8123,2,71.33108419372824,0,심각한 부족
711,82,동대문역사문화공원,16,95.1,543.0,9.1,1.5,94342.0,8123,2,71.57108419372824,0,심각한 부족
712,82,동대문역사문화공원,16,89.9,572.0,7.9,1.3,105102.0,9123,2,70.10611870565842,0,심각한 부족
713,82,동대문역사문화공원,16,86.3,591.0,10.4,0.7,105102.0,9123,2,67.94611870565842,0,심각한 부족
714,82,동대문역사문화공원,16,94.5,536.0,17.8,1.3,105102.0,9123,2,72.86611870565841,0,심각한 부족
715,82,동대문역사문화공원,16,51.2,464.0,3.2,0.6,41061.0,123,0,37.035740900963255,0,심각한 부족
716,82,동대문역사문화공원,16,63.2,467.0,12.0,1.3,41061.0,123,0,44.23574090096326,0,심각한 부족
717,82,동대문역사문화공원,16,52.9,606.0,7.1,0.8,41061.0,123,0,38.05574090096326,0,심각한 부족
718,82,동대문역사문화공원,16,64.3,853.0,5.6,1.0,56775.0,1123,0,47.312768068293245,0,심각한 부족
719,82,동대문역사문화공원,16,47.4,601.0,9.1,0.3,56775.0,1123,0,37.172768068293244,0,심각한 부족
720,82,동대문역사문화공원,16,39.3,439.5,6.3,0.8,56775.0,1123,0,32.312768068293245,0,심각한 부족
721,82,동대문역사문화공원,16,39.0,527.0,9.5,0.7,62298.0,2123,0,32.98228067139644,0,심각한 부족
722,82,동대문역사문화공원,16,39.5,502.0,10.9,0.7,62298.0,2123,0,33.282280671396435,0,심각한 부족
723,82,동대문역사문화공원,16,32.7,350.0,8.5,0.5,62298.0,2123,0,29.202280671396437,0,심각한 부족
724,82,동대문역사문화공원,16,0.0,"18    302.589422
dtype: float64","18    9.050272
dtype: float64","18    0.694578
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
725,83,충무로,16,96.2,683.0,35.0,0.5,29264.0,7123,2,62.22120166887774,0,심각한 부족
726,83,충무로,16,93.7,646.0,46.0,0.7,29264.0,7123,2,60.72120166887774,0,심각한 부족
727,83,충무로,16,86.3,459.0,10.5,1.1,66054.0,8123,2,61.94000461440849,0,심각한 부족
728,83,충무로,16,86.6,533.0,22.8,0.6,66054.0,8123,2,62.12000461440849,0,심각한 부족
729,83,충무로,16,101.3,554.0,7.1,0.8,66939.0,9123,3,71.07612966487858,0,심각한 부족
730,83,충무로,16,94.2,673.0,10.5,0.9,66939.0,9123,2,66.81612966487859,0,심각한 부족
731,83,충무로,16,54.3,509.0,9.2,2.0,39472.0,123,0,38.65133106458249,0,심각한 부족
732,83,충무로,16,54.0,607.0,10.4,5.1,39472.0,123,0,38.47133106458249,0,심각한 부족
733,83,충무로,16,80.5,527.0,4.3,0.3,45363.0,1123,1,55.27744707850262,0,심각한 부족
734,83,충무로,16,81.8,512.0,4.2,0.2,45363.0,1123,1,56.05744707850262,0,심각한 부족
735,83,충무로,16,62.9,479.0,6.8,0.6,24440.0,2123,0,41.49920478360346,0,심각한 부족
736,83,충무로,16,53.0,491.0,7.9,0.5,24440.0,2123,0,35.55920478360346,0,심각한 부족
737,83,충무로,16,0.0,"12    436.642487
dtype: float64","12    7.649676
dtype: float64","12    0.967727
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
738,84,명동,18,94.8,658.0,15.2,1.0,100234.0,8123,2,72.29735402126474,3,과잉
739,84,명동,18,94.0,718.0,16.8,1.1,91262.0,9123,2,70.43733825536906,3,과잉
740,84,명동,18,64.5,460.0,9.1,1.3,25482.0,123,0,42.61947857184057,3,과잉
741,84,명동,18,78.0,530.0,7.1,0.4,43371.0,1123,1,53.471050354732654,3,과잉
742,84,명동,18,46.4,505.0,12.0,0.8,60963.0,2123,0,37.21693949356867,3,과잉
743,84,명동,18,0.0,"5    513.275052
dtype: float64","5    12.244296
dtype: float64","5    0.908241
dtype: float64",0.0,2023,0,0.0,3,과잉
744,85,회현,16,89.4,433.0,15.5,0.9,58180.0,8123,2,62.58887619926554,0,심각한 부족
745,85,회현,16,84.8,668.0,16.2,1.0,65117.0,9123,1,60.89588125588817,0,심각한 부족
746,85,회현,16,40.5,465.0,12.2,3.0,34285.0,123,0,29.573499836573035,0,심각한 부족
747,85,회현,16,69.6,580.0,9.3,0.5,49178.0,1123,0,49.32424602487935,0,심각한 부족
748,85,회현,16,40.5,466.0,10.0,0.7,39353.0,2123,0,30.3530272442368,0,심각한 부족
749,85,회현,16,0.0,"5    583.33827
dtype: float64","5    10.387175
dtype: float64","5    1.299559
dtype: float64",0.0,2023,0,0.0,0,심각한 부족
750,86,서울,16,86.9,676.0,25.7,0.6,137657.0,7123,2,73.31352098594527,0,심각한 부족
751,86,서울,16,96.5,746.0,25.7,0.7,137657.0,7123,2,79.07352098594528,0,심각한 부족
752,86,서울,16,82.6,522.0,6.5,0.9,194273.0,8123,1,79.44183268923881,0,심각한 부족
753,86,서울,16,101.7,540.0,14.7,1.0,194273.0,8123,3,90.90183268923882,0,심각한 부족
754,86,서울,16,76.4,627.0,16.4,0.6,210272.0,9123,1,78.18269673722867,0,심각한 부족
755,86,서울,16,87.7,722.0,17.6,1.0,210272.0,9123,2,84.96269673722867,0,심각한 부족
756,86,서울,16,40.6,515.0,12.2,2.3,94615.0,123,0,38.91307531099191,0,심각한 부족
